station_id,model,horizon,condition,skill_rmse,variance_retention,std_ratio,correlation,amplitude_ratio,criterion_A,criterion_B,criterion_C,GHOST_SKILL,GHOST_SKILL_STATUS,adjudication_rationale
28079024_10_47,xgboost_direct,4,lags_only,0.17955887400988832,0.3373033048090732,0.5807781889922118,0.06044216586297499,0.5865500899385815,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079024_10_47,xgboost_direct,5,lags_only,0.1137817619344048,0.5602194165329034,0.7484780668348961,0.0395689299407989,0.5957053599470683,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079024_10_47,xgboost_direct,6,lags_only,0.26621691534137615,0.1301519188965255,0.3607657396379616,0.08583106113633956,0.6477030470202894,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079024_10_47,xgboost_direct,7,lags_only,0.27050608888549943,0.11904235710934798,0.34502515431392533,0.059753519989107884,0.624021653843186,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,1,lags_only,0.04905277287810278,0.6463754574814534,0.803974786595608,0.48508784765228924,0.7813985990462733,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,2,lags_only,0.09375625137307908,0.5278381759514741,0.7265247249416045,0.18146141821564546,0.6944329401688448,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,3,lags_only,0.10880125781431547,0.4283137003643639,0.6544567979357873,0.08544861830026032,0.6252462850423111,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,4,lags_only,0.11087480434336382,0.34310308968227304,0.5857500232029642,0.04888659950439161,0.561833643243717,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,5,lags_only,0.10784114532327276,0.29261057014780845,0.540934903798792,0.041852016785396816,0.5146653342229305,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,6,lags_only,0.09842329236049467,0.26444139797248806,0.5142386585744873,0.027024296243855966,0.46258826226192895,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,sarima,7,lags_only,0.08912160718239434,0.24932667939417766,0.49932622542199573,0.016406723643846943,0.43160274992201914,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,xgboost_direct,2,lags_only,0.18553979711084811,0.15141874267637703,0.38912561297912146,0.08164862744198809,0.6275566786785701,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,xgboost_direct,3,lags_only,0.18022320924992524,0.29669899356043705,0.5447008294104545,0.05178706810394555,0.6379484764300394,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,xgboost_direct,4,lags_only,0.2508474247498122,0.15182816314349784,0.38965133535443947,0.10512543854387411,0.6329781975862163,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,xgboost_direct,5,lags_only,0.2608632328400622,0.1603264691742087,0.40040787851166054,0.13339853056896192,0.6991833591004878,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,xgboost_direct,6,lags_only,0.23494817092440062,0.2163170587467233,0.46509897736581113,0.0796637407043933,0.7351560125052141,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079036_10_47,xgboost_direct,7,lags_only,0.2499865071686757,0.17202067332617998,0.4147537502255766,0.06349704943175644,0.6359414075701668,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,1,lags_only,0.03577148399117553,0.7082661834530372,0.8415855176112746,0.5705135888697104,0.822819654124842,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,2,lags_only,0.07560513881381714,0.5596151052355455,0.7480742645189351,0.2929556126907678,0.7305758787580516,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,3,lags_only,0.09785112779588954,0.44286636051727707,0.6654820512360022,0.17231557693572325,0.6776025372135009,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,4,lags_only,0.11186381963528814,0.35547733271726945,0.596219198548042,0.11658017683756695,0.6072042271411856,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,5,lags_only,0.10991009234000337,0.29322843865014503,0.541505714328247,0.09071038659877774,0.5584550411578989,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,6,lags_only,0.10249256128531338,0.2617628826532397,0.5116276797176241,0.06139514318188774,0.5005614593542346,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,sarima,7,lags_only,0.09220153038863618,0.24306618626185725,0.4930174299777415,0.036571223561310866,0.441491922899037,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,xgboost_direct,2,lags_only,0.12892852546971578,0.1402291144281573,0.3744717805498264,0.13070001234102147,0.5487292639519638,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,xgboost_direct,3,lags_only,0.20034347884766676,0.15085276929158262,0.3883976947557524,0.15444255785988018,0.5375459193923944,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,xgboost_direct,4,lags_only,0.22303922046757096,0.22155372238800036,0.47069493558779707,0.18904403860721877,0.6009199928444978,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,xgboost_direct,5,lags_only,0.21356699152335004,0.23765264257568997,0.48749630006359024,0.14806944686258422,0.6378664747267911,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,xgboost_direct,6,lags_only,0.22509517847742813,0.18676754489358185,0.43216610798809973,0.11550119240468207,0.6170073487941834,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079038_10_47,xgboost_direct,7,lags_only,0.22019045133258938,0.22020897331962805,0.469264289414428,0.10530511622083732,0.6079188991059137,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,1,lags_only,0.03986531137159161,0.7241739543669868,0.8509841093504549,0.6954514426206813,0.8532634874240347,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,2,lags_only,0.07112064636848679,0.5489190324332017,0.7408907020831087,0.4801780124144651,0.6999104529743712,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,3,lags_only,0.08220642544460101,0.4183490108157513,0.6467990497950281,0.30577050618700297,0.6354798710475522,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,4,lags_only,0.058919509942901904,0.30729683645464206,0.5543436086531909,0.20603691940090899,0.6060287881264116,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,5,lags_only,0.05717711399854489,0.27966002136070406,0.5288289150195024,0.18910726630941657,0.7317932969791435,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,6,lags_only,0.03759217200230002,0.23803338771081642,0.4878866545733921,0.16668578210313784,0.659332630142213,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,sarima,7,lags_only,0.02901192251334475,0.21581375733019365,0.46455759312510825,0.12892654892686897,0.610361488160705,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,xgboost_direct,2,lags_only,0.029758902873265054,0.18272073647754083,0.42745846169837465,0.22743887958658515,0.4585609989431076,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,xgboost_direct,3,lags_only,0.08042046041447187,0.18369484559126653,0.4285963667499603,0.02162558820522094,0.4651303975426801,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,xgboost_direct,4,lags_only,0.1232889181042709,0.19467285823696476,0.4412174727240125,0.05655635984426253,0.4770755767822265,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,xgboost_direct,5,lags_only,0.18149046722029546,0.21154387423105386,0.45993898968347297,0.13520717943656024,0.6605642590421851,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,xgboost_direct,6,lags_only,0.19407069018326453,0.2247137227770289,0.4740397902887783,0.14880559537459734,0.6785544894378771,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079040_10_47,xgboost_direct,7,lags_only,0.19611932586912917,0.17988685183833078,0.4241307013625997,0.08282968771203325,0.630110430770504,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079047_10_47,xgboost_direct,2,lags_only,0.05880523921849473,0.264112918116686,0.5139191746925639,0.27873168549146604,0.5360594129518076,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079047_10_47,xgboost_direct,3,lags_only,0.09903337697682603,0.20729404450056732,0.4552955573037884,0.17611868719584553,0.49454985355061065,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079047_10_47,xgboost_direct,4,lags_only,0.020605112137337036,0.14603723971818916,0.3821481907823052,0.05788639063151536,0.5028693490220004,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079047_10_47,xgboost_direct,5,lags_only,0.051383943984882295,0.11965347920930322,0.3459096402375961,0.038109773314089435,0.5068290578834778,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079047_10_47,xgboost_direct,6,lags_only,0.03749802850123645,0.1679884809681504,0.40986397861748036,-0.017637330151214645,0.6236946426706556,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,1,lags_only,0.03844195364476286,0.6872500853170479,0.8290054796664784,0.5357795769042814,0.8736868438616421,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,2,lags_only,0.08129721250398225,0.5693369087559066,0.7545441728327815,0.2435305937398795,0.7901838200403452,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,3,lags_only,0.10267846559669234,0.4773665220028438,0.6909171600147471,0.1383239405611106,0.7015310793966466,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,4,lags_only,0.10309172167099782,0.38545928669717605,0.620853675753938,0.09084720163006324,0.6286461477774468,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,5,lags_only,0.08894235322756765,0.3138283275257257,0.5602038267681914,0.0754133212833355,0.5927801740310539,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,6,lags_only,0.07501504035636597,0.2870925613629731,0.535810191544518,0.061964072108375186,0.5550046147726273,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,sarima,7,lags_only,0.0635672270690491,0.2735334059767198,0.523004212197875,0.053097085017322784,0.5133928180599151,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,xgboost_direct,2,lags_only,0.17486889555165913,0.2050633115327299,0.4528391674013301,0.1980229423910748,0.6501891112412425,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,xgboost_direct,3,lags_only,0.20696805161500526,0.20978566784597752,0.4580236542428541,0.1121501770423167,0.613424426800272,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,xgboost_direct,4,lags_only,0.2431987588505407,0.20944704922694848,0.45765385306686585,0.17033126878157479,0.6314728752187173,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,xgboost_direct,5,lags_only,0.24487798876039016,0.1945352640468466,0.44106151957164275,0.16482755819395406,0.6179051418432453,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,xgboost_direct,6,lags_only,0.2332228240495971,0.2421290815458564,0.4920661353373715,0.14085666821825507,0.6527679811848246,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079048_10_47,xgboost_direct,7,lags_only,0.24089450144423563,0.19944259945175544,0.44658996792556305,0.10595446395465416,0.6315655150781347,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,1,lags_only,0.044030464743950205,0.6581443805381152,0.8112609817673442,0.48756357322762944,0.8052823306452795,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,2,lags_only,0.12226182523311316,1.1143352912214552,1.055620808444706,0.2659275724303379,0.7320840895274277,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,3,lags_only,0.1522882572577324,1.0390746738395982,1.0193501232842415,0.10676007991665153,0.6983021785349988,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,4,lags_only,0.16221866401608487,0.8957194347352886,0.9464245531130776,0.054362392233957495,0.6358176403902944,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,5,lags_only,0.10137503039002123,0.31278670830694943,0.55927337528882,0.03550430649539986,0.5395587718494187,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,6,lags_only,0.08493674507539463,0.2543982298660868,0.5043790537543037,0.024329614806905788,0.44258947626613476,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,sarima,7,lags_only,0.06574985557723956,0.24996944118754935,0.4999694402536512,0.0033318869679558097,0.4215055982800263,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,xgboost_direct,2,lags_only,0.30139080550216185,0.20366785205378946,0.4512957478791368,0.15682045574861558,0.5033998467287035,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,xgboost_direct,3,lags_only,0.38854117133751775,0.2353692071305313,0.48514864436637495,0.16317221301590498,0.5661986123079559,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,xgboost_direct,4,lags_only,0.4126129299840721,0.2659094633253715,0.5156640993179296,0.17316184054946465,0.5597867880109755,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,xgboost_direct,5,lags_only,0.08000931824445594,0.7080728289111214,0.8414706346100982,0.038467515213212636,0.6241082458874724,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,xgboost_direct,6,lags_only,0.23852335212677073,0.11337023770674504,0.3367049713127875,0.028644528628012342,0.5039528517833688,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079050_10_47,xgboost_direct,7,lags_only,0.2178556486775325,0.1966136050078038,0.4434113271081421,0.03381459685256468,0.561393819436729,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,1,lags_only,0.04640252581246183,0.6794584932922264,0.8242927230615508,0.4594891282405204,0.8373508538104365,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,2,lags_only,0.0918657041839076,0.5665206263361017,0.7526756448405261,0.12495232724584177,0.75258618837969,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,3,lags_only,0.10790309292238463,0.4327320688653845,0.6578237369275941,0.04077251691961342,0.6711079494325289,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,4,lags_only,0.011629300158591338,0.17159183880449766,0.4142364527712375,0.04357778151839805,0.5651077334090521,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,5,lags_only,0.10233395983422161,0.30758001427189435,0.5545989670671,0.01695432023139978,0.5073253328761569,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,6,lags_only,0.10267640620865749,0.29303481158397826,0.5413268990027914,-2.1987159744281027e-05,0.4892924598226083,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,sarima,7,lags_only,0.08988971720628815,0.27727273229299965,0.5265669304969689,-0.0033888225074955444,0.45681988471553364,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,xgboost_direct,2,lags_only,0.20986097408238014,0.11676389829046631,0.34170732841199986,0.05046713652992503,0.6360559776495227,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,xgboost_direct,3,lags_only,0.2513090809355341,0.11442733931193469,0.33827110327655047,0.08968791195015409,0.5929438342490305,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,xgboost_direct,4,lags_only,0.12127894903501822,0.11686703103908991,0.34185820311803244,0.08088662249506261,0.5559048167852422,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,xgboost_direct,5,lags_only,0.26097541110173017,0.12214090478039409,0.3494866303313963,0.10894255290930013,0.5789470922459597,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,xgboost_direct,6,lags_only,0.2599165280222446,0.14847659809142427,0.3853266122284111,0.06746252489548825,0.5893044287513621,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079055_10_47,xgboost_direct,7,lags_only,0.24733892382776973,0.17250409982495707,0.41533612872582737,0.04226270658349949,0.5536420997288585,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079056_10_47,sarima,1,lags_only,0.019304454259393776,0.7804177505741696,0.8834125596651712,0.672026850316799,0.9090572332509534,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
28079056_10_47,sarima,2,lags_only,0.044462102722448354,0.6604999092121783,0.8127114550762641,0.4231066340326792,0.8467318774018588,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
